City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
306,Turbat,PK,2020-05-25 20:04:07,26.0,63.04,81.97,72,0,2.91
307,Sokna,NO,2020-05-25 20:04:07,60.24,9.92,59.0,74,62,8.99
308,Mushie,CD,2020-05-25 20:04:07,-3.02,16.9,78.73,67,10,1.9
309,Boddam,GB,2020-05-25 20:04:07,57.47,-1.78,59.0,58,100,12.75
310,Honningsvag,NO,2020-05-25 20:04:07,70.98,25.97,50.0,57,3,3.36
311,Pacific Grove,US,2020-05-25 19:59:49,36.62,-121.92,90.0,53,1,5.82
312,Weihe,CN,2020-05-25 20:04:08,33.0,105.32,55.98,78,100,5.3
313,Qasigiannguit,GL,2020-05-25 20:04:08,68.82,-51.19,30.2,68,75,5.82
314,Outjo,NA,2020-05-25 20:04:08,-20.12,16.15,54.61,49,2,5.12
315,Tahe,CN,2020-05-25 20:04:08,52.33,124.73,45.14,59,90,2.55
316,Cuajinicuilapa,MX,2020-05-25 20:01:20,16.47,-98.42,92.48,40,0,12.68
317,Erzin,TR,2020-05-25 20:04:09,36.96,36.2,68.0,42,0,9.17
318,Kon Tum,VN,2020-05-25 20:04:09,14.35,108.0,72.84,93,100,3.91
319,Avera,US,2020-05-25 20:04:09,33.19,-82.53,80.6,100,90,8.05
320,Belaya Gora,RU,2020-05-25 20:04:09,68.53,146.42,46.22,59,61,3.04
321,Longyearbyen,SJ,2020-05-25 20:00:08,78.22,15.64,41.0,80,40,9.17
322,Khawhai,IN,2020-05-25 20:04:09,23.37,93.12,58.82,100,1,2.3
323,Macau,MO,2020-05-25 20:04:10,22.2,113.55,82.4,94,40,10.29
324,Sibolga,ID,2020-05-25 20:04:10,1.74,98.78,77.95,79,81,3.49
325,Sur,OM,2020-05-25 20:04:10,22.57,59.53,85.62,67,0,9.98
326,Baillif,GP,2020-05-25 20:04:11,16.02,-61.75,87.8,52,1,13.87
327,Narasimharajapura,IN,2020-05-25 20:04:11,13.62,75.52,72.93,92,15,4.5
328,Storforshei,NO,2020-05-25 20:04:11,66.4,14.52,43.0,89,100,3.0
329,Hobyo,SO,2020-05-25 20:04:11,5.35,48.53,82.76,76,0,24.61
330,Sitka,US,2020-05-25 20:04:11,57.05,-135.33,50.0,71,75,6.93
331,Tomatlan,MX,2020-05-25 20:04:11,19.93,-105.25,86.32,42,0,11.1
332,Nkhotakota,MW,2020-05-25 20:04:11,-12.93,34.3,69.76,78,0,3.76
333,Mattawa,US,2020-05-25 20:04:12,46.74,-119.9,66.2,59,100,5.73
334,Dikson,RU,2020-05-25 20:04:12,73.51,80.55,28.4,96,100,23.26
335,Dzhebariki-Khaya,RU,2020-05-25 20:04:12,62.22,135.8,52.56,73,94,5.39
336,Tessalit,ML,2020-05-25 20:04:12,20.2,1.01,93.43,12,97,5.23
337,Port Lincoln,AU,2020-05-25 20:04:12,-34.73,135.87,53.78,58,17,17.58
338,Llano De Piedra,PA,2020-05-25 20:04:13,7.67,-80.57,85.3,69,100,2.44
339,Changji,CN,2020-05-25 20:04:13,44.02,87.32,71.6,28,0,11.18
340,Kaeo,NZ,2020-05-25 20:04:13,-35.1,173.78,62.01,3,99,5.01
341,Kaitangata,NZ,2020-05-25 20:01:48,-46.28,169.85,46.99,82,63,3.0
342,Teguldet,RU,2020-05-25 20:04:13,57.31,88.17,50.41,97,95,4.05
343,Aldan,RU,2020-05-25 20:04:13,58.6,125.39,47.57,66,0,5.21
344,Rassvet,RU,2020-05-25 20:04:13,46.83,40.75,52.02,95,100,15.99
345,Hirado,JP,2020-05-25 20:04:14,33.36,129.55,71.01,80,50,2.8
346,Lejanias,CO,2020-05-25 20:04:14,3.53,-74.02,78.15,78,41,3.31
347,Lavrentiya,RU,2020-05-25 20:04:14,65.58,-171.0,32.85,96,100,8.43
348,Bosaso,SO,2020-05-25 20:04:14,11.28,49.18,89.13,50,97,10.71
349,Porbandar,IN,2020-05-25 20:04:14,21.64,69.61,82.02,82,0,11.86
350,Kalisz,PL,2020-05-25 20:04:14,51.76,18.09,51.01,88,100,1.01
351,Severo-Kurilsk,RU,2020-05-25 20:04:15,50.68,156.12,39.79,87,100,6.2
352,Aleksandrovka,UA,2020-05-25 20:04:15,46.84,32.76,52.38,89,100,6.02
353,Isla Mujeres,MX,2020-05-25 20:04:15,21.23,-86.73,89.6,70,40,14.99
354,Acarau,BR,2020-05-25 20:04:15,-2.89,-40.12,80.92,80,0,8.3
355,Tolstoy-Yurt,RU,2020-05-25 20:04:16,43.44,45.77,53.6,93,22,6.71
356,Dunkwa,GH,2020-05-25 20:04:16,5.97,-1.78,75.69,95,100,2.51
357,Yulara,AU,2020-05-25 20:04:16,-25.24,130.99,55.4,76,90,4.7
358,Malanje,AO,2020-05-25 20:04:16,-9.54,16.34,68.4,62,0,3.38
359,Dembi Dolo,ET,2020-05-25 20:04:16,8.53,34.8,61.09,97,89,2.89
360,Bubaque,GW,2020-05-25 20:04:17,11.28,-15.83,79.25,82,0,19.89
361,Bagan,RU,2020-05-25 20:04:17,54.1,77.66,72.66,60,29,7.81
362,Lorengau,PG,2020-05-25 20:04:17,-2.02,147.27,81.45,77,58,3.44
363,Makueni,KE,2020-05-25 20:04:17,-1.8,37.62,63.18,94,15,2.48
364,Sambava,MG,2020-05-25 20:04:17,-14.27,50.17,71.35,85,1,9.69
365,Mandali,IQ,2020-05-25 20:04:17,33.75,45.55,76.86,22,0,13.11
366,Klaksvik,FO,2020-05-25 20:04:18,62.23,-6.59,48.2,93,0,16.11
367,Bengkulu,ID,2020-05-25 20:04:18,-3.8,102.27,78.24,83,95,3.6
368,Dudinka,RU,2020-05-25 20:04:18,69.41,86.18,33.8,86,75,6.71
369,Texarkana,US,2020-05-25 20:04:18,33.43,-94.05,82.4,65,75,8.05
370,Charters Towers,AU,2020-05-25 20:04:18,-20.1,146.27,50.05,70,0,4.54
371,Kankon,IN,2020-05-25 20:04:18,15.02,74.02,82.29,85,70,5.68
372,Westerland,DE,2020-05-25 20:04:18,54.91,8.3,50.0,87,0,13.87
373,Alyangula,AU,2020-05-25 20:04:19,-13.85,136.42,57.2,93,99,10.78
374,Axim,GH,2020-05-25 20:04:19,4.87,-2.24,80.44,83,100,7.23
375,Flinders,AU,2020-05-25 20:04:19,-34.58,150.86,57.0,86,100,7.0
376,Sakete,BJ,2020-05-25 20:04:19,6.74,2.66,78.8,83,40,2.24
377,Lebanon,US,2020-05-25 20:04:19,36.21,-86.29,87.01,58,75,5.82
378,Bud,US,2020-05-25 20:04:19,39.45,-86.18,87.01,58,40,7.2
379,Bandarbeyla,SO,2020-05-25 20:04:19,9.49,50.81,84.69,68,100,20.13
380,Puksoozero,RU,2020-05-25 20:04:20,62.59,40.61,41.59,97,82,2.55
381,Turgenevo,RU,2020-05-25 20:04:20,54.85,46.33,49.6,80,51,1.43
382,Keflavik,IS,2020-05-25 20:04:20,64.0,-22.56,46.4,87,90,21.92
383,Muros,ES,2020-05-25 20:04:20,42.78,-9.06,71.01,61,0,14.0
384,San Luis,AR,2020-05-25 20:00:47,-33.3,-66.34,69.46,21,6,5.61
385,Kudahuvadhoo,MV,2020-05-25 20:04:20,2.67,72.89,83.8,80,100,13.87
386,Haapiti,PF,2020-05-25 20:04:21,-17.57,-149.87,86.0,66,75,8.05
387,Stokmarknes,NO,2020-05-25 20:04:21,68.56,14.91,48.0,84,92,1.01
388,Kaoma,ZM,2020-05-25 20:04:21,-14.78,24.8,60.82,55,3,2.71
389,Miri,MY,2020-05-25 20:04:21,4.41,114.01,78.8,100,75,2.24
390,Margate,GB,2020-05-25 20:04:22,51.38,1.39,59.0,77,13,3.0
391,Vilhena,BR,2020-05-25 20:01:50,-12.74,-60.15,80.01,61,18,1.68
392,Kimbe,PG,2020-05-25 20:04:23,-5.55,150.14,75.25,87,93,3.87
393,Krasnooktyabrskiy,RU,2020-05-25 20:04:23,44.93,38.37,54.0,94,100,1.99
394,Gazanjyk,TM,2020-05-25 20:04:23,39.24,55.52,73.83,49,0,7.94
395,Huaiyin,CN,2020-05-25 20:04:24,33.59,119.02,62.58,80,100,6.4
396,Sucre,BO,2020-05-25 20:04:24,-19.03,-65.26,69.51,21,0,10.02
397,Mount Isa,AU,2020-05-25 20:00:07,-20.73,139.5,41.0,86,9,9.86
398,Birin,NP,2020-05-25 20:04:24,26.89,88.07,61.5,80,74,5.55
399,Ola,RU,2020-05-25 20:04:24,59.58,151.28,39.36,84,89,2.91
400,Laguna,US,2020-05-25 20:04:25,38.42,-121.42,95.0,23,1,3.33
401,Payson,US,2020-05-25 20:04:25,40.04,-111.73,64.0,33,40,5.82
402,High Prairie,CA,2020-05-25 20:03:29,55.43,-116.49,63.97,51,84,9.19
403,Tawala,PH,2020-05-25 20:04:25,9.55,123.77,82.89,78,1,3.36
404,Lazaro Cardenas,MX,2020-05-25 20:00:01,17.96,-102.2,82.87,55,8,10.33
405,Pyaozerskiy,RU,2020-05-25 20:04:25,65.83,31.17,45.68,64,69,2.84
406,Ruwi,OM,2020-05-25 20:04:26,23.6,58.55,91.4,63,0,4.7
407,San Cristobal,VE,2020-05-25 20:04:26,7.77,-72.22,98.6,32,40,23.04
408,Yerbogachen,RU,2020-05-25 20:04:26,61.28,108.01,52.72,71,4,5.55
409,Saint-Joseph,RE,2020-05-25 20:04:26,-21.37,55.62,73.4,73,24,16.11
410,Rawson,AR,2020-05-25 20:04:26,-43.3,-65.1,54.37,55,100,4.7
411,Hurricane,US,2020-05-25 20:04:27,37.18,-113.29,82.0,14,1,6.93
412,Umm Lajj,SA,2020-05-25 20:01:12,25.02,37.27,78.22,55,0,9.17
413,Hun,LY,2020-05-25 20:04:27,29.13,15.95,80.8,16,97,10.02
414,Tampico,MX,2020-05-25 20:04:27,22.22,-97.85,86.0,79,75,9.17
415,Fairbanks,US,2020-05-25 20:00:00,64.84,-147.72,53.6,87,90,9.17
416,Okhansk,RU,2020-05-25 20:04:28,57.72,55.39,44.6,100,0,6.71
417,Banamba,ML,2020-05-25 20:04:28,13.55,-7.45,93.56,12,0,3.62
418,Zemio,CF,2020-05-25 20:04:28,5.03,25.14,71.2,95,79,2.64
419,Ahipara,NZ,2020-05-25 20:04:28,-35.17,173.17,61.61,90,99,7.45
420,Mackenzie,CA,2020-05-25 20:04:28,55.3,-123.17,57.2,32,90,10.29
421,Manokwari,ID,2020-05-25 20:04:29,-0.87,134.08,79.79,76,0,4.54
422,Port Macquarie,AU,2020-05-25 20:03:31,-31.43,152.92,60.01,93,40,11.41
423,Roald,NO,2020-05-25 20:04:29,62.58,6.13,54.0,76,100,2.24
424,Krasnovka,RU,2020-05-25 20:04:29,48.82,40.09,50.38,94,100,6.49
425,Spirit River,CA,2020-05-25 20:04:29,55.78,-118.84,60.8,44,75,14.99
426,Cape Canaveral,US,2020-05-25 20:04:29,28.41,-80.6,75.2,94,40,11.41
427,Bouar,CF,2020-05-25 20:04:29,5.93,15.6,68.09,97,51,2.73
428,Blyth,GB,2020-05-25 20:04:30,55.13,-1.51,61.0,44,100,11.41
429,Rayagada,IN,2020-05-25 20:04:30,19.17,83.42,78.85,85,71,2.98
430,Manadhoo,MV,2020-05-25 20:04:30,5.77,73.38,84.33,82,100,14.65
431,Mayumba,GA,2020-05-25 20:04:30,-3.43,10.66,79.02,90,100,5.99
432,Verkhneuralsk,RU,2020-05-25 20:04:30,53.88,59.21,46.4,70,0,11.18
433,Kautokeino,NO,2020-05-25 20:04:31,69.01,23.04,34.95,91,4,2.44
434,Salamiyah,SY,2020-05-25 20:04:31,35.01,37.05,63.07,62,0,5.7
435,Bajil,YE,2020-05-25 20:04:31,15.06,43.29,88.29,58,9,4.59
436,Wonosobo,ID,2020-05-25 20:04:31,-7.36,109.9,69.15,90,100,0.51
437,Anito,PH,2020-05-25 20:04:31,12.45,125.29,78.31,88,53,5.75
438,Sakakah,SA,2020-05-25 20:04:32,29.97,40.21,73.4,17,0,5.82
439,Chapadinha,BR,2020-05-25 20:04:32,-3.74,-43.36,84.13,73,10,3.47
440,Launceston,AU,2020-05-25 20:04:32,-41.45,147.17,41.0,93,90,3.36
441,Kiama,AU,2020-05-25 20:04:32,-34.68,150.87,57.0,94,99,5.01
442,Praya,CV,2020-05-25 20:04:32,14.92,-23.51,75.2,69,20,20.8
443,Semey,KZ,2020-05-25 20:04:33,50.41,80.23,73.06,56,0,5.86
444,Sulangan,PH,2020-05-25 20:04:33,11.14,123.72,83.93,81,40,9.95
445,Armidale,AU,2020-05-25 20:04:33,-30.52,151.65,46.0,77,90,3.51
446,Vajszlo,HU,2020-05-25 20:04:33,45.86,17.98,54.0,80,100,9.08
447,Arkhangelskoye,RU,2020-05-25 20:04:33,55.85,35.33,45.32,91,0,2.08
448,Villamontes,BO,2020-05-25 20:04:34,-21.25,-63.5,83.79,24,0,6.73
449,Carutapera,BR,2020-05-25 20:04:34,-1.2,-46.02,82.31,75,0,6.69
450,Sri Aman,MY,2020-05-25 20:04:34,1.24,111.46,78.8,94,95,1.48
451,Tra Vinh,VN,2020-05-25 20:04:34,9.93,106.35,80.91,82,83,1.99
452,Foindu,SL,2020-05-25 20:04:35,7.41,-11.54,77.32,94,66,3.67
453,Sosnovo-Ozerskoye,RU,2020-05-25 20:04:35,52.52,111.54,44.31,83,0,2.62
454,Ligayan,PH,2020-05-25 20:04:35,4.65,119.47,84.36,73,5,4.61
455,Fairfield,US,2020-05-25 20:04:35,41.27,-73.32,70.0,82,90,5.82
456,Jalu,LY,2020-05-25 20:04:35,29.03,21.55,78.73,22,0,7.67
457,Huanren,CN,2020-05-25 20:04:36,41.26,125.37,47.7,75,99,2.68
458,Luneville,FR,2020-05-25 20:00:02,48.6,6.5,71.6,55,0,5.82
459,Necochea,AR,2020-05-25 20:04:36,-38.55,-58.74,55.0,78,96,18.99
460,Mpika,ZM,2020-05-25 20:04:36,-11.83,31.45,59.02,71,0,2.68
461,Asau,RO,2020-05-25 20:04:37,46.43,26.4,52.0,93,100,2.24
462,Chapais,CA,2020-05-25 20:02:39,49.78,-74.85,64.4,82,90,10.29
463,Cherskiy,RU,2020-05-25 20:04:37,68.75,161.3,39.69,65,0,4.68
464,Maniitsoq,GL,2020-05-25 20:04:37,65.42,-52.9,31.3,92,99,5.59
465,Ambon,ID,2020-05-25 20:04:37,-3.7,128.18,82.99,89,88,1.01
466,Mindelo,CV,2020-05-25 20:04:37,16.89,-24.98,77.0,65,20,21.92
467,Brae,GB,2020-05-25 20:04:37,60.4,-1.35,51.8,87,100,17.22
468,Padang,ID,2020-05-25 20:04:38,-0.95,100.35,79.05,78,100,3.58
469,Blackwater,AU,2020-05-25 20:04:38,-23.58,148.88,50.58,64,0,4.76
470,Morondava,MG,2020-05-25 20:04:38,-20.28,44.28,73.35,73,0,1.66
471,Taoudenni,ML,2020-05-25 20:04:38,22.68,-3.98,92.52,13,0,6.8
472,Aksarka,RU,2020-05-25 20:04:39,66.56,67.8,36.09,81,0,17.29
473,Puerto Colombia,CO,2020-05-25 20:04:39,10.99,-74.95,95.0,59,40,10.29
474,Oktyabrskoye,RU,2020-05-25 20:04:39,43.06,44.74,48.2,100,100,6.71
475,Alofi,NU,2020-05-25 20:04:39,-19.06,-169.92,69.8,88,40,3.36
476,Kutum,SD,2020-05-25 20:04:39,14.2,24.67,75.85,19,44,7.16
477,Sale,MA,2020-05-25 20:01:48,34.04,-6.82,73.99,78,0,9.17
478,Beloha,MG,2020-05-25 20:04:40,-25.17,45.05,67.77,79,49,5.84
479,Mikhaylovka,RU,2020-05-25 20:04:40,50.06,43.24,55.0,81,100,1.01
480,Farsund,NO,2020-05-25 20:04:40,58.09,6.8,48.99,91,58,9.66
481,Kargasok,RU,2020-05-25 20:04:40,59.06,80.86,52.75,58,91,1.97
482,Mehamn,NO,2020-05-25 20:04:40,71.04,27.85,50.0,57,27,3.36
483,Grindavik,IS,2020-05-25 20:04:40,63.84,-22.43,44.6,87,90,21.92
484,Hervey Bay,AU,2020-05-25 20:04:40,-25.3,152.85,55.0,78,0,4.0
485,Pujili,EC,2020-05-25 20:04:41,-0.95,-78.68,68.0,59,40,13.87
486,Bathsheba,BB,2020-05-25 20:04:41,13.22,-59.52,87.8,62,20,16.11
487,Asosa,ET,2020-05-25 20:04:41,10.07,34.53,64.22,98,44,0.87
488,Ternate,ID,2020-05-25 20:04:41,0.8,127.4,79.74,82,100,4.72
489,Carlsbad,US,2020-05-25 20:00:14,33.16,-117.35,78.01,68,1,11.41
490,Bulembu,SZ,2020-05-25 20:04:41,-25.97,31.13,64.4,31,0,8.05
491,Bulgan,MN,2020-05-25 20:04:42,48.81,103.53,51.67,45,72,6.13
492,Novokayakent,RU,2020-05-25 20:04:42,42.39,47.99,53.6,87,0,6.71
493,Lata,PT,2020-05-25 20:04:42,40.16,-8.33,73.0,70,0,1.99
494,Saint Anthony,US,2020-05-25 20:00:34,45.02,-93.22,78.01,73,90,3.36
495,Sandakan,MY,2020-05-25 20:04:42,5.84,118.12,80.6,94,20,3.67
496,Bugama,NG,2020-05-25 20:04:42,4.73,6.86,78.51,85,100,4.21
497,Kilosa,TZ,2020-05-25 20:04:43,-6.83,36.98,67.91,89,12,1.07
498,Pavilosta,LV,2020-05-25 20:04:43,56.89,21.19,48.2,93,47,2.24
499,Troy,US,2020-05-25 20:00:05,42.61,-83.15,91.99,45,75,6.93
500,Mackay,AU,2020-05-25 20:04:43,-21.15,149.2,50.0,93,0,6.93
501,Kirakira,SB,2020-05-25 20:04:43,-10.45,161.92,80.04,83,38,11.7
502,Weston,US,2020-05-25 20:04:43,26.1,-80.4,75.99,100,90,6.93
503,Ust-Tsilma,RU,2020-05-25 20:04:43,65.44,52.15,49.42,55,100,5.23
504,Carlisle,US,2020-05-25 20:04:44,40.2,-77.19,75.0,73,99,1.99
505,Broken Hill,AU,2020-05-25 20:04:44,-31.95,141.43,39.2,86,58,7.4
506,Bairiki,KI,2020-05-25 20:04:44,1.33,172.98,78.8,88,75,8.21
507,Rorvik,NO,2020-05-25 20:04:44,64.86,11.24,50.0,71,100,4.7
508,Nadvoitsy,RU,2020-05-25 20:04:44,63.87,34.32,43.74,74,100,7.16
509,Caravelas,BR,2020-05-25 20:04:45,-17.71,-39.25,76.24,88,98,6.31
510,Kargil,IN,2020-05-25 20:04:45,34.57,76.1,47.91,50,99,0.89
511,Palana,RU,2020-05-25 20:04:45,59.12,159.97,33.75,100,100,7.4
512,Sungaipenuh,ID,2020-05-25 20:04:45,-2.08,101.38,67.06,91,100,1.32
513,Saint-Louis,SN,2020-05-25 20:02:04,16.33,-15.0,97.21,9,0,9.55
514,Antofagasta,CL,2020-05-25 20:04:45,-23.65,-70.4,66.2,59,75,9.17
515,Mattoon,US,2020-05-25 20:04:46,39.48,-88.37,86.0,62,75,9.17
516,Kiunga,PG,2020-05-25 20:04:46,-6.12,141.29,73.51,99,64,1.39
517,Shingu,JP,2020-05-25 20:04:46,33.73,135.98,63.48,79,75,3.91
518,Sergeyevka,KZ,2020-05-25 20:04:46,53.88,67.42,63.37,68,73,14.32
519,Saint-Pierre,RE,2020-05-25 20:04:46,-21.34,55.48,73.4,73,1,16.11
520,Namtsy,RU,2020-05-25 20:04:46,62.72,129.67,51.8,71,3,6.44
521,Osypenko,UA,2020-05-25 20:04:47,46.91,36.83,55.0,53,100,18.99
522,Vila Franca Do Campo,PT,2020-05-25 20:04:47,37.72,-25.43,68.0,64,20,13.87
523,Praia Da Vitoria,PT,2020-05-25 20:04:47,38.73,-27.07,68.0,82,20,10.98
524,Zhangjiakou,CN,2020-05-25 20:04:47,40.81,114.88,53.82,60,0,4.47
525,Kungurtug,RU,2020-05-25 20:04:47,50.6,97.52,46.8,71,14,0.87
526,Aviles,ES,2020-05-25 20:02:09,43.55,-5.92,64.0,87,20,11.41
527,Kidal,ML,2020-05-25 20:04:48,18.44,1.41,89.08,12,49,5.68
528,Santa Isabel Do Rio Negro,BR,2020-05-25 20:04:48,-0.41,-65.02,84.85,73,54,2.37
529,Farmington,US,2020-05-25 20:01:03,36.73,-108.22,69.8,13,1,8.05
530,Praia,CV,2020-05-25 20:03:04,14.92,-23.51,75.2,69,20,20.8
531,Quang Ngai,VN,2020-05-25 20:04:48,15.12,108.8,79.45,78,100,4.88
532,Mana,GF,2020-05-25 20:04:48,5.66,-53.78,80.53,85,100,5.97
533,Karabanovo,RU,2020-05-25 20:04:48,56.32,38.7,46.02,92,7,3.91
534,Tezu,IN,2020-05-25 20:04:49,27.92,96.17,70.2,87,100,1.36
535,Ocumare Del Tuy,VE,2020-05-25 20:04:49,10.12,-66.78,86.0,70,40,10.29
536,Hays,US,2020-05-25 20:02:55,30.05,-98.03,72.0,92,92,3.0
537,Camacha,PT,2020-05-25 20:04:49,33.08,-16.33,69.8,68,20,8.05
538,Ponta Delgada,PT,2020-05-25 20:04:31,37.73,-25.67,68.0,64,20,13.87
539,Myingyan,MM,2020-05-25 20:04:49,21.47,95.38,87.24,42,57,13.62
540,Hingoli,IN,2020-05-25 20:04:50,19.72,77.15,91.17,17,1,9.22
541,Kasamwa,TZ,2020-05-25 20:04:50,-2.85,32.43,66.65,79,0,2.48
542,Silves,PT,2020-05-25 20:04:50,37.19,-8.44,70.0,82,0,2.39
543,Chumikan,RU,2020-05-25 20:04:50,54.72,135.31,47.52,58,5,13.27
544,Gat,IL,2020-05-25 20:04:02,31.61,34.76,69.01,72,0,3.36
545,Bage,BR,2020-05-25 20:00:02,-31.33,-54.11,59.0,67,75,17.22
546,Cheremkhovo,RU,2020-05-25 20:04:51,53.16,103.07,56.53,76,93,7.52
547,Hoi An,VN,2020-05-25 20:00:27,15.88,108.33,80.6,88,40,2.24
548,Binga,ZW,2020-05-25 20:04:51,-17.62,27.34,64.44,60,0,1.99
549,Springbok,ZA,2020-05-25 20:04:51,-29.66,17.89,42.22,82,78,12.59
550,Nanyang,CN,2020-05-25 20:04:51,32.99,112.53,64.53,81,100,6.46
551,Kenitra,MA,2020-05-25 20:02:58,34.26,-6.58,73.4,78,0,9.17
552,Oranjestad,AW,2020-05-25 20:00:11,12.52,-70.03,87.8,66,20,28.86
553,Dromolaxia,CY,2020-05-25 20:04:52,34.88,33.59,68.0,82,0,1.12
554,Nelson Bay,AU,2020-05-25 20:04:52,-32.72,152.15,64.99,100,90,9.17
555,Zhifang,CN,2020-05-25 20:04:52,30.35,114.32,68.0,94,40,4.47
556,Nadym,RU,2020-05-25 20:04:52,65.53,72.52,37.36,79,19,18.28
557,Diffa,NE,2020-05-25 20:04:53,13.32,12.61,88.07,47,100,9.31
558,Kirkenaer,NO,2020-05-25 20:04:53,60.46,12.06,61.0,35,31,1.86
559,Crestview,US,2020-05-25 20:02:19,30.76,-86.57,91.4,43,20,8.05
560,Mancio Lima,BR,2020-05-25 20:04:53,-7.61,-72.9,86.58,47,0,1.88
561,Vagur,FO,2020-05-25 20:04:53,61.47,-6.81,48.7,83,0,26.75
562,Tabas,IR,2020-05-25 20:04:53,33.6,56.92,91.4,13,0,4.7
563,Kholm-Zhirkovskiy,RU,2020-05-25 20:04:54,55.52,33.47,46.62,87,3,0.94
564,Pringsewu,ID,2020-05-25 20:04:54,-5.36,104.97,76.05,91,100,3.83
565,Mitchell,US,2020-05-25 20:02:19,43.71,-98.03,60.8,82,90,14.99
566,Vashkivtsi,UA,2020-05-25 20:04:54,48.38,25.51,47.86,90,52,7.34
